draw,district,total_pop,chain,pop_overlap,total_vap,plan_dev,comp_edge,comp_polsby,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_20_rep_tru,pre_20_dem_bid,adv_20,arv_20,county_splits,ndv,nrv,ndshare,e_dvs,pr_dem,e_dem,pbias,egap
2533,1,896903, 3,0.8885,714540,0.000050175,0.944,0.28075,806316,35078,11255,1620, 6430,159,2163,33882,649270,27722, 7711,1428,5247,125,1334,21703,272481,113177,113177,272481,0,113177,272481,0.2935,0.2935,0,0,0,0.104
2533,2,896813, 3,0.8885,718392,0.000050175,0.944,0.13941,792518,29671,23572,1567, 8473,270,2489,38253,643770,24280,15772,1333,6986,208,1647,24396,272901,122807,122807,272901,0,122807,272901,0.3103,0.3103,0,0,0,0.104
2534,1,896992, 3,0.8886,715590,0.000149410,0.928,0.17836,806699,34690,11514,1613, 6498,156,2198,33624,650588,27442, 7917,1413,5313,119,1323,21475,275584,114383,114383,275584,0,114383,275584,0.2933,0.2933,0,0,0,0.104
2534,2,896724, 3,0.8886,717342,0.000149410,0.928,0.14142,792135,30059,23313,1574, 8405,273,2454,38511,642452,24560,15566,1348,6920,214,1658,24624,269798,121601,121601,269798,0,121601,269798,0.3107,0.3107,0,0,0,0.104
2535,1,893075, 3,0.9043,712178,0.004218059,0.940,0.20028,800818,36182,11644,1616, 6504,148,2282,33881,645665,28691, 8047,1405,5321,113,1376,21560,271517,115497,115497,271517,0,115497,271517,0.2984,0.2984,0,0,0,0.104
2535,2,900641, 3,0.9043,720754,0.004218059,0.940,0.17117,798016,28567,23183,1571, 8399,281,2370,38254,647375,23311,15436,1356,6912,220,1605,24539,273865,120487,120487,273865,0,120487,273865,0.3055,0.3055,0,0,0,0.104
2536,1,896109, 3,0.8881,714572,0.000835138,0.936,0.19973,803695,36236,11658,1617, 6531,151,2267,33954,647908,28750, 8047,1414,5336,116,1368,21633,272879,115269,115269,272879,0,115269,272879,0.2970,0.2970,0,0,0,0.104
2536,2,897607, 3,0.8881,718360,0.000835138,0.936,0.16288,795139,28513,23169,1570, 8372,278,2385,38181,645132,23252,15436,1347,6897,217,1613,24466,272503,120715,120715,272503,0,120715,272503,0.3070,0.3070,0,0,0,0.104
2537,1,898912, 3,0.9076,716275,0.002290218,0.948,0.25930,807571,35467,11343,1639, 6426,150,2194,34122,650394,28077, 7820,1434,5246,118,1336,21850,272868,114117,114117,272868,0,114117,272868,0.2949,0.2949,0,0,0,0.104
2537,2,894804, 3,0.9076,716657,0.002290218,0.948,0.15729,791263,29282,23484,1548, 8477,279,2458,38013,642646,23925,15663,1327,6987,215,1645,24249,272514,121867,121867,272514,0,121867,272514,0.3090,0.3090,0,0,0,0.104
2538,1,895598, 3,0.8972,713998,0.001404905,0.932,0.22013,803263,36442,11525,1640, 6413,145,2192,33978,647123,29051, 7975,1435,5235,112,1331,21736,271707,113757,113757,271707,0,113757,271707,0.2951,0.2951,0,0,0,0.104
2538,2,898118, 3,0.8972,718934,0.001404905,0.932,0.14747,795571,28307,23302,1547, 8490,284,2460,38157,645917,22951,15508,1326,6998,221,1650,24363,273675,122227,122227,273675,0,122227,273675,0.3087,0.3087,0,0,0,0.104
2539,1,896903, 3,0.8885,714540,0.000050175,0.944,0.28075,806316,35078,11255,1620, 6430,159,2163,33882,649270,27722, 7711,1428,5247,125,1334,21703,272481,113177,113177,272481,0,113177,272481,0.2935,0.2935,0,0,0,0.104
2539,2,896813, 3,0.8885,718392,0.000050175,0.944,0.13941,792518,29671,23572,1567, 8473,270,2489,38253,643770,24280,15772,1333,6986,208,1647,24396,272901,122807,122807,272901,0,122807,272901,0.3103,0.3103,0,0,0,0.104
2540,1,892961, 3,0.8771,712174,0.004345169,0.932,0.24860,804023,34403,11162,1579, 6385,171,2085,33153,647882,27319, 7690,1398,5220,135,1289,21241,273018,111411,111411,273018,0,111411,273018,0.2898,0.2898,0,0,0,0.104
2540,2,900755, 3,0.8771,720758,0.004345169,0.932,0.11863,794811,30346,23665,1608, 8518,258,2567,38982,645158,24683,15793,1363,7013,198,1692,24858,272364,124573,124573,272364,0,124573,272364,0.3138,0.3138,0,0,0,0.104
2541,1,898514, 3,0.8988,716170,0.001846446,0.940,0.20612,807135,35551,11354,1632, 6430,150,2203,34059,650247,28158, 7826,1426,5244,118,1345,21806,272931,114175,114175,272931,0,114175,272931,0.2949,0.2949,0,0,0,0.104
2541,2,895202, 3,0.8988,716762,0.001846446,0.940,0.14690,791699,29198,23473,1555, 8473,279,2449,38076,642793,23844,15657,1335,6989,215,1636,24293,272451,121809,121809,272451,0,121809,272451,0.3090,0.3090,0,0,0,0.104
2542,1,893075, 3,0.9043,712178,0.004218059,0.940,0.20028,800818,36182,11644,1616, 6504,148,2282,33881,645665,28691, 8047,1405,5321,113,1376,21560,271517,115497,115497,271517,0,115497,271517,0.2984,0.2984,0,0,0,0.104
2542,2,900641, 3,0.9043,720754,0.004218059,0.940,0.17117,798016,28567,23183,1571, 8399,281,2370,38254,647375,23311,15436,1356,6912,220,1605,24539,273865,120487,120487,273865,0,120487,273865,0.3055,0.3055,0,0,0,0.104
2543,1,901209, 3,0.8995,718202,0.004851381,0.944,0.30654,809924,35383,11377,1631, 6446,159,2174,34115,652348,28019, 7818,1435,5267,125,1331,21859,273813,113926,113926,273813,0,113926,273813,0.2938,0.2938,0,0,0,0.104
2543,2,892507, 3,0.8995,714730,0.004851381,0.944,0.13419,788910,29366,23450,1556, 8457,270,2478,38020,640692,23983,15665,1326,6966,208,1650,24240,271569,122058,122058,271569,0,122058,271569,0.3101,0.3101,0,0,0,0.104
2544,1,894681, 3,0.9331,714816,0.002427363,0.920,0.21386,803532,36161,11797,1625, 6168,155,2193,33050,648773,28741, 8114,1425,5059,119,1351,21234,272021,112933,112933,272021,0,112933,272021,0.2934,0.2934,0,0,0,0.104
2544,2,899035, 3,0.9331,718116,0.002427363,0.920,0.12036,795302,28588,23030,1562, 8735,274,2459,39085,644267,23261,15369,1336,7174,214,1630,24865,273361,123051,123051,273361,0,123051,273361,0.3104,0.3104,0,0,0,0.104
2545,1,899088, 3,0.9827,717557,0.002486458,0.948,0.36685,808167,36279,11358,1621, 6181,160,2121,33201,651433,28981, 7874,1422,5069,123,1279,21376,273628,112618,112618,273628,0,112618,273628,0.2916,0.2916,0,0,0,0.104
2545,2,894628, 3,0.9827,715375,0.002486458,0.948,0.13474,790667,28470,23469,1566, 8722,269,2531,38934,641607,23021,15609,1339,7164,210,1702,24723,271754,123366,123366,271754,0,123366,271754,0.3122,0.3122,0,0,0,0.104
2546,1,892952, 3,0.8949,712378,0.004355205,0.936,0.23450,803320,34807,11275,1587, 6405,169,2106,33283,647500,27687, 7810,1397,5240,135,1282,21327,273433,112264,112264,273433,0,112264,273433,0.2911,0.2911,0,0,0,0.104
2546,2,900764, 3,0.8949,720554,0.004355205,0.936,0.12921,795514,29942,23552,1600, 8498,260,2546,38852,645540,24315,15673,1364,6993,198,1699,24772,271949,123720,123720,271949,0,123720,271949,0.3127,0.3127,0,0,0,0.104
2547,1,900320, 3,0.6799,715346,0.003860143,0.908,0.11548,788053,43545,20574,1694, 6540,174,2593,37147,635655,34619,13400,1438,5392,141,1588,23113,275631,115961,115961,275631,0,115961,275631,0.2961,0.2961,0,0,0,0.104
2547,2,893396, 3,0.6799,717586,0.003860143,0.908,0.13409,810781,21204,14253,1493, 8363,255,2059,34988,657385,17383,10083,1323,6841,192,1393,22986,269751,120023,120023,269751,0,120023,269751,0.3079,0.3079,0,0,0,0.104
2548,1,901111, 3,0.8632,718745,0.004742111,0.936,0.23680,811351,34629,11327,1584, 6451,176,2103,33490,653820,27529, 7793,1407,5274,142,1293,21487,275434,112143,112143,275434,0,112143,275434,0.2893,0.2893,0,0,0,0.104
2548,2,892605, 3,0.8632,714187,0.004742111,0.936,0.11115,787483,30120,23500,1603, 8452,253,2549,38645,639220,24473,15690,1354,6959,191,1688,24612,269948,123841,123841,269948,0,123841,269948,0.3145,0.3145,0,0,0,0.104
2549,1,899234, 3,0.9078,716792,0.002649249,0.952,0.25566,806594,36166,11689,1621, 6533,148,2266,34217,650009,28669, 8063,1414,5343,113,1366,21815,272835,115905,115905,272835,0,115905,272835,0.2982,0.2982,0,0,0,0.104
2549,2,894482, 3,0.9078,716140,0.002649249,0.952,0.18018,792240,28583,23138,1566, 8370,281,2386,37918,643031,23333,15420,1347,6890,220,1615,24284,272547,120079,120079,272547,0,120079,272547,0.3058,0.3058,0,0,0,0.104
2550,1,898718, 3,0.8803,716165,0.002073907,0.940,0.21485,807341,35526,11366,1638, 6393,150,2210,34094,650296,28138, 7811,1433,5214,119,1350,21804,274206,113807,113807,274206,0,113807,274206,0.2933,0.2933,0,0,0,0.104
2550,2,894998, 3,0.8803,716767,0.002073907,0.940,0.15073,791493,29223,23461,1549, 8510,279,2442,38041,642744,23864,15672,1328,7019,214,1631,24295,271176,122177,122177,271176,0,122177,271176,0.3106,0.3106,0,0,0,0.104
2551,1,893718, 3,0.9047,712164,0.003501112,0.944,0.24603,802572,35461,11321,1635, 6426,146,2186,33971,646417,28077, 7807,1432,5246,114,1328,21743,270734,113651,113651,270734,0,113651,270734,0.2957,0.2957,0,0,0,0.104
2551,2,899998, 3,0.9047,720768,0.003501112,0.944,0.15675,796262,29288,23506,1552, 8477,283,2466,38164,646623,23925,15676,1329,6987,219,1653,24356,274648,122333,122333,274648,0,122333,274648,0.3082,0.3082,0,0,0,0.104
2552,1,897764, 3,0.9850,716570,0.001010193,0.936,0.19692,807029,35819,11724,1633, 6155,151,2158,33095,650935,28429, 8056,1429,5046,112,1300,21263,274236,113263,113263,274236,0,113263,274236,0.2923,0.2923,0,0,0,0.104
2552,2,895952, 3,0.9850,716362,0.001010193,0.936,0.12908,791805,28930,23103,1554, 8748,278,2494,39040,642105,23573,15427,1332,7187,221,1681,24836,271146,122721,122721,271146,0,122721,271146,0.3116,0.3116,0,0,0,0.104
2553,1,900661, 3,0.9086,717875,0.004240359,0.940,0.30277,808950,35940,11441,1622, 6447,163,2161,33937,651494,28589, 7902,1431,5274,129,1332,21724,272222,113948,113948,272222,0,113948,272222,0.2951,0.2951,0,0,0,0.104
2553,2,893055, 3,0.9086,715057,0.004240359,0.940,0.13269,789884,28809,23386,1565, 8456,266,2491,38198,641546,23413,15581,1330,6959,204,1649,24375,273160,122036,122036,273160,0,122036,273160,0.3088,0.3088,0,0,0,0.104
2554,1,896658, 3,0.8969,714601,0.000223001,0.936,0.28753,805127,35906,11436,1609, 6443,159,2154,33824,648342,28559, 7892,1418,5267,125,1326,21672,271751,113077,113077,271751,0,113077,271751,0.2938,0.2938,0,0,0,0.104
2554,2,897058, 3,0.8969,718331,0.000223001,0.936,0.12969,793707,28843,23391,1578, 8460,270,2498,38311,644698,23443,15591,1343,6966,208,1655,24427,273631,122907,122907,273631,0,122907,273631,0.3100,0.3100,0,0,0,0.104
2555,1,896903, 3,0.8885,714540,0.000050175,0.944,0.28075,806316,35078,11255,1620, 6430,159,2163,33882,649270,27722, 7711,1428,5247,125,1334,21703,272481,113177,113177,272481,0,113177,272481,0.2935,0.2935,0,0,0,0.104
2555,2,896813, 3,0.8885,718392,0.000050175,0.944,0.13941,792518,29671,23572,1567, 8473,270,2489,38253,643770,24280,15772,1333,6986,208,1647,24396,272901,122807,122807,272901,0,122807,272901,0.3103,0.3103,0,0,0,0.104
2556,1,899088, 3,0.9827,717557,0.002486458,0.948,0.36685,808167,36279,11358,1621, 6181,160,2121,33201,651433,28981, 7874,1422,5069,123,1279,21376,273628,112618,112618,273628,0,112618,273628,0.2916,0.2916,0,0,0,0.104
2556,2,894628, 3,0.9827,715375,0.002486458,0.948,0.13474,790667,28470,23469,1566, 8722,269,2531,38934,641607,23021,15609,1339,7164,210,1702,24723,271754,123366,123366,271754,0,123366,271754,0.3122,0.3122,0,0,0,0.104
2557,1,892765, 3,0.9042,711389,0.004563710,0.948,0.32042,801808,35367,11297,1625, 6427,152,2166,33923,645778,28003, 7774,1429,5251,118,1323,21713,270164,113340,113340,270164,0,113340,270164,0.2955,0.2955,0,0,0,0.104
2557,2,900951, 3,0.9042,721543,0.004563710,0.948,0.14599,797026,29382,23530,1562, 8476,277,2486,38212,647262,23999,15709,1332,6982,215,1658,24386,275218,122644,122644,275218,0,122644,275218,0.3083,0.3083,0,0,0,0.104
2558,1,898463, 3,0.9748,716630,0.001789581,0.940,0.28939,808402,35501,11239,1628, 6180,158,2125,33230,651399,28188, 7755,1425,5072,121,1291,21379,273605,112737,112737,273605,0,112737,273605,0.2918,0.2918,0,0,0,0.104
2558,2,895253, 3,0.9748,716302,0.001789581,0.940,0.12109,790432,29248,23588,1559, 8723,271,2527,38905,641641,23814,15728,1336,7161,212,1690,24720,271777,123247,123247,271777,0,123247,271777,0.3120,0.3120,0,0,0,0.104
2559,1,899736, 3,0.8721,717659,0.003208981,0.940,0.28794,807243,36512,11589,1621, 6426,152,2197,33996,650611,29150, 8001,1425,5250,119,1344,21759,273454,113423,113423,273454,0,113423,273454,0.2932,0.2932,0,0,0,0.104
2559,2,893980, 3,0.8721,715273,0.003208981,0.940,0.14359,791591,28237,23238,1566, 8477,277,2455,38139,642429,22852,15482,1336,6983,214,1637,24340,271928,122561,122561,271928,0,122561,271928,0.3107,0.3107,0,0,0,0.104
2560,1,893718, 3,0.9047,712164,0.003501112,0.944,0.24603,802572,35461,11321,1635, 6426,146,2186,33971,646417,28077, 7807,1432,5246,114,1328,21743,270734,113651,113651,270734,0,113651,270734,0.2957,0.2957,0,0,0,0.104
2560,2,899998, 3,0.9047,720768,0.003501112,0.944,0.15675,796262,29288,23506,1552, 8477,283,2466,38164,646623,23925,15676,1329,6987,219,1653,24356,274648,122333,122333,274648,0,122333,274648,0.3082,0.3082,0,0,0,0.104
2561,1,901243, 3,0.8817,718485,0.004889291,0.932,0.18648,809984,35536,11335,1625, 6414,157,2215,33977,652627,28155, 7827,1422,5232,125,1358,21739,275593,113937,113937,275593,0,113937,275593,0.2925,0.2925,0,0,0,0.104
2561,2,892473, 3,0.8817,714447,0.004889291,0.932,0.13892,788850,29213,23492,1562, 8489,272,2437,38158,640413,23847,15656,1339,7001,208,1623,24360,269789,122047,122047,269789,0,122047,269789,0.3115,0.3115,0,0,0,0.104
2562,1,897248, 3,0.7156,718003,0.000434851,0.932,0.18504,814661,28093,11147,1475, 5995,182,2151,33544,658764,22287, 7661,1310,4888,135,1353,21605,274101,116652,116652,274101,0,116652,274101,0.2985,0.2985,0,0,0,0.104
2562,2,896468, 3,0.7156,714929,0.000434851,0.932,0.15536,784173,36656,23680,1712, 8908,247,2501,38591,634276,29715,15822,1451,7345,198,1628,24494,271281,119332,119332,271281,0,119332,271281,0.3055,0.3055,0,0,0,0.104
2563,1,897914, 3,0.9555,716396,0.001177444,0.932,0.26390,807739,35564,11315,1626, 6197,159,2154,33160,651086,28255, 7813,1421,5086,124,1308,21303,273571,112833,112833,273571,0,112833,273571,0.2920,0.2920,0,0,0,0.104
2563,2,895802, 3,0.9555,716536,0.001177444,0.932,0.13090,791095,29185,23512,1561, 8706,270,2498,38975,641954,23747,15670,1340,7147,209,1673,24796,271811,123151,123151,271811,0,123151,271811,0.3118,0.3118,0,0,0,0.104
2564,1,900018, 3,0.9082,717365,0.003523412,0.936,0.27433,808748,35411,11360,1640, 6450,159,2173,34077,651523,28049, 7815,1446,5274,125,1329,21804,272150,114331,114331,272150,0,114331,272150,0.2958,0.2958,0,0,0,0.104
2564,2,893698, 3,0.9082,715567,0.003523412,0.936,0.12846,790086,29338,23467,1547, 8453,270,2479,38058,641517,23953,15668,1315,6959,208,1652,24295,273232,121653,121653,273232,0,121653,273232,0.3081,0.3081,0,0,0,0.104
2565,1,897090, 3,0.9066,714964,0.000258681,0.936,0.23156,805896,35469,11339,1622, 6425,152,2195,33992,649191,28081, 7820,1417,5248,118,1336,21753,272553,114044,114044,272553,0,114044,272553,0.2950,0.2950,0,0,0,0.104
2565,2,896626, 3,0.9066,717968,0.000258681,0.936,0.14682,792938,29280,23488,1565, 8478,277,2457,38143,643849,23921,15663,1344,6985,215,1645,24346,272829,121940,121940,272829,0,121940,272829,0.3089,0.3089,0,0,0,0.104
2566,1,896634, 3,0.8884,714535,0.000249761,0.948,0.25291,805353,35535,11361,1635, 6402,152,2199,33997,648736,28145, 7801,1430,5223,119,1338,21743,273344,113744,113744,273344,0,113744,273344,0.2938,0.2938,0,0,0,0.104
2566,2,897082, 3,0.8884,718397,0.000249761,0.948,0.16021,793481,29214,23466,1552, 8501,277,2453,38138,644304,23857,15682,1331,7010,214,1643,24356,272038,122240,122240,272038,0,122240,272038,0.3100,0.3100,0,0,0,0.104
2567,1,896634, 3,0.8884,714535,0.000249761,0.948,0.25291,805353,35535,11361,1635, 6402,152,2199,33997,648736,28145, 7801,1430,5223,119,1338,21743,273344,113744,113744,273344,0,113744,273344,0.2938,0.2938,0,0,0,0.104
2567,2,897082, 3,0.8884,718397,0.000249761,0.948,0.16021,793481,29214,23466,1552, 8501,277,2453,38138,644304,23857,15682,1331,7010,214,1643,24356,272038,122240,122240,272038,0,122240,272038,0.3100,0.3100,0,0,0,0.104
2568,1,892952, 3,0.8949,712378,0.004355205,0.936,0.23450,803320,34807,11275,1587, 6405,169,2106,33283,647500,27687, 7810,1397,5240,135,1282,21327,273433,112264,112264,273433,0,112264,273433,0.2911,0.2911,0,0,0,0.104
2568,2,900764, 3,0.8949,720554,0.004355205,0.936,0.12921,795514,29942,23552,1600, 8498,260,2546,38852,645540,24315,15673,1364,6993,198,1699,24772,271949,123720,123720,271949,0,123720,271949,0.3127,0.3127,0,0,0,0.104
2569,1,899025, 3,0.9705,717930,0.002416213,0.936,0.29538,808566,35746,11272,1654, 6186,148,2197,33256,652426,28392, 7762,1442,5066,113,1339,21390,272904,113856,113856,272904,0,113856,272904,0.2944,0.2944,0,0,0,0.104
2569,2,894691, 3,0.9705,715002,0.002416213,0.936,0.12687,790268,29003,23555,1533, 8717,281,2455,38879,640614,23610,15721,1319,7167,220,1642,24709,272478,122128,122128,272478,0,122128,272478,0.3095,0.3095,0,0,0,0.104
2570,1,898912, 3,0.9076,716275,0.002290218,0.948,0.25930,807571,35467,11343,1639, 6426,150,2194,34122,650394,28077, 7820,1434,5246,118,1336,21850,272868,114117,114117,272868,0,114117,272868,0.2949,0.2949,0,0,0,0.104
2570,2,894804, 3,0.9076,716657,0.002290218,0.948,0.15729,791263,29282,23484,1548, 8477,279,2458,38013,642646,23925,15663,1327,6987,215,1645,24249,272514,121867,121867,272514,0,121867,272514,0.3090,0.3090,0,0,0,0.104
2571,1,898912, 3,0.9076,716275,0.002290218,0.948,0.25930,807571,35467,11343,1639, 6426,150,2194,34122,650394,28077, 7820,1434,5246,118,1336,21850,272868,114117,114117,272868,0,114117,272868,0.2949,0.2949,0,0,0,0.104
2571,2,894804, 3,0.9076,716657,0.002290218,0.948,0.15729,791263,29282,23484,1548, 8477,279,2458,38013,642646,23925,15663,1327,6987,215,1645,24249,272514,121867,121867,272514,0,121867,272514,0.3090,0.3090,0,0,0,0.104
2572,1,894355, 3,0.9801,713693,0.002790854,0.940,0.27680,804597,35401,11199,1629, 6160,156,2137,33076,648734,28101, 7711,1425,5050,119,1287,21266,272377,112600,112600,272377,0,112600,272377,0.2925,0.2925,0,0,0,0.104
2572,2,899361, 3,0.9801,719239,0.002790854,0.940,0.12768,794237,29348,23628,1558, 8743,273,2515,39059,644306,23901,15772,1336,7183,214,1694,24833,273005,123384,123384,273005,0,123384,273005,0.3113,0.3113,0,0,0,0.104
2573,1,892859, 3,0.8957,711870,0.004458900,0.944,0.21589,800578,36226,11600,1615, 6512,148,2267,33913,645315,28734, 8016,1410,5320,113,1368,21594,271364,115149,115149,271364,0,115149,271364,0.2979,0.2979,0,0,0,0.104
2573,2,900857, 3,0.8957,721062,0.004458900,0.944,0.17871,798256,28523,23227,1572, 8391,281,2385,38222,647725,23268,15467,1351,6913,220,1613,24505,274018,120835,120835,274018,0,120835,274018,0.3060,0.3060,0,0,0,0.104
2574,1,895170, 3,0.6955,715780,0.001882126,0.928,0.18878,814878,26020,10948,1474, 6033,185,2129,33503,658635,20440, 7414,1315,4916,138,1333,21589,274735,116857,116857,274735,0,116857,274735,0.2984,0.2984,0,0,0,0.104
2574,2,898546, 3,0.6955,717152,0.001882126,0.928,0.12654,783956,38729,23879,1713, 8870,244,2523,38632,634405,31562,16069,1446,7317,195,1648,24510,270647,119127,119127,270647,0,119127,270647,0.3056,0.3056,0,0,0,0.104
2575,1,892416, 3,0.8768,711445,0.004952846,0.928,0.24309,801069,35988,11412,1592, 6401,163,2176,33615,645364,28646, 7862,1401,5232,130,1346,21464,270881,112997,112997,270881,0,112997,270881,0.2944,0.2944,0,0,0,0.104
2575,2,901300, 3,0.8768,721487,0.004952846,0.928,0.13186,797765,28761,23415,1595, 8502,266,2476,38520,647676,23356,15621,1360,7001,203,1635,24635,274501,122987,122987,274501,0,122987,274501,0.3094,0.3094,0,0,0,0.104
2576,1,896896, 3,0.8793,714854,0.000042370,0.944,0.24030,805666,35528,11362,1621, 6392,152,2211,33964,649093,28142, 7811,1416,5216,119,1350,21707,273891,113734,113734,273891,0,113734,273891,0.2934,0.2934,0,0,0,0.104
2576,2,896820, 3,0.8793,718078,0.000042370,0.944,0.16517,793168,29221,23465,1566, 8511,277,2441,38171,643947,23860,15672,1345,7017,214,1631,24392,271491,122250,122250,271491,0,122250,271491,0.3105,0.3105,0,0,0,0.104
2577,1,892721, 3,0.9670,712945,0.004612770,0.936,0.27560,802462,35777,11244,1642, 6163,139,2195,33099,647568,28415, 7750,1430,5043,102,1338,21299,271566,113219,113219,271566,0,113219,271566,0.2942,0.2942,0,0,0,0.104
2577,2,900995, 3,0.9670,719987,0.004612770,0.936,0.14674,796372,28972,23583,1545, 8740,290,2457,39036,645472,23587,15733,1331,7190,231,1643,24800,273816,122765,122765,273816,0,122765,273816,0.3096,0.3096,0,0,0,0.104
2578,1,899234, 3,0.9078,716792,0.002649249,0.952,0.25566,806594,36166,11689,1621, 6533,148,2266,34217,650009,28669, 8063,1414,5343,113,1366,21815,272835,115905,115905,272835,0,115905,272835,0.2982,0.2982,0,0,0,0.104
2578,2,894482, 3,0.9078,716140,0.002649249,0.952,0.18018,792240,28583,23138,1566, 8370,281,2386,37918,643031,23333,15420,1347,6890,220,1615,24284,272547,120079,120079,272547,0,120079,272547,0.3058,0.3058,0,0,0,0.104
2579,1,892571, 3,0.8768,711279,0.004780021,0.948,0.27555,801578,35426,11320,1624, 6394,152,2182,33895,645680,28064, 7765,1428,5219,119,1337,21667,271502,113030,113030,271502,0,113030,271502,0.2939,0.2939,0,0,0,0.104
2579,2,901145, 3,0.8768,721653,0.004780021,0.948,0.14561,797256,29323,23507,1563, 8509,277,2470,38240,647360,23938,15718,1333,7014,214,1644,24432,273880,122954,122954,273880,0,122954,273880,0.3098,0.3098,0,0,0,0.104
2580,1,899947, 3,0.9082,717173,0.003444246,0.936,0.24414,808548,35474,11369,1647, 6438,148,2188,34135,651246,28085, 7838,1444,5258,114,1328,21860,273098,114219,114219,273098,0,114219,273098,0.2949,0.2949,0,0,0,0.104
2580,2,893769, 3,0.9082,715759,0.003444246,0.936,0.14997,790286,29275,23458,1540, 8465,281,2464,38000,641794,23917,15645,1317,6975,219,1653,24239,272284,121765,121765,272284,0,121765,272284,0.3090,0.3090,0,0,0,0.104
