draw,district,total_pop,chain,pop_overlap,total_vap,plan_dev,comp_edge,comp_polsby,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,gov_18_dem_mil,gov_18_rep_moo,uss_18_dem_rin,uss_18_rep_bra,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_gid,uss_20_rep_col,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,county_splits,muni_splits,ndv,nrv,ndshare,e_dvs,pr_dem,e_dem,pbias,egap
2748,1,677989, 3,0.9398,554532,0.004683787,0.9762,0.05101,607265,14871,14628,1729,10665,189,2372,26270,505295,10021, 9956,1427,8519,157,1784,17373,206714,150707,186005,130164,39201,102005,259351,160256,210834,192163,150707,206714,116085,112603,176210,235093,1,1,180421,147059,0.5509,0.5171,0.8,0.8,0,-0.00733327
2748,2,684370, 3,0.9398,555553,0.004683787,0.9762,0.10989,620999,10244,11981,5564, 6003,218,2058,27303,512209, 6530, 7700,4176,4817,175,1581,18365,150818,184779,134720,142249,25992,121310,175695,200417,136238,225361,184779,150818,131780, 80356,212889,155967,1,1,124693,174823,0.4163,0.3912,0.0,0.8,0,-0.00733327
2749,1,681399, 3,0.8085,553418,0.000322235,0.9810,0.11274,603121,20754,15295,1748,10897,210,2399,26975,500348,13200,10313,1431,8682,167,1801,17476,199086,151080,177149,128675,38564,101837,249764,159527,203286,190277,151080,199086,115256,107857,174902,226525,1,0,173570,146279,0.5427,0.5098,0.8,0.8,0, 0.00330859
2749,2,680960, 3,0.8085,556667,0.000322235,0.9810,0.08162,625143, 4361,11314,5545, 5771,197,2031,26598,517156, 3351, 7343,4172,4654,165,1564,18262,158446,184406,143576,143738,26629,121478,185282,201146,143786,227247,184406,158446,132608, 85103,214197,164534,1,0,131544,175603,0.4283,0.4017,0.0,0.8,0, 0.00330859
2750,1,681332, 3,0.7076,552307,0.000223876,0.9891,0.21791,604404,20336,14628,1788,10530,234,2350,27062,500383,12839, 9689,1485,8331,178,1787,17615,190594,154746,168533,130069,38144,103544,238239,164305,193183,193856,154746,190594,116807,103339,179081,215711,1,0,165739,149304,0.5261,0.4953,0.6,1.0,0,-0.08635829
2750,2,681027, 3,0.7076,557778,0.000223876,0.9891,0.08217,623860, 4779,11981,5505, 6138,173,2080,26511,517121, 3712, 7967,4118,5005,154,1578,18123,166938,180740,152192,142344,27049,119771,196807,196368,153889,223668,180740,166938,131058, 89621,210018,175348,1,0,139375,172578,0.4468,0.4179,0.4,1.0,0,-0.08635829
2751,1,680919, 3,0.6903,552878,0.000382425,0.9705,0.06189,603378,20108,14924,1969,10190,218,2362,27770,499983,12833,10047,1619,8114,188,1773,18321,195943,154267,177808,130360,35770,105377,241572,162953,195242,192572,154267,195943,117869,106789,177763,218407,1,2,169267,149106,0.5317,0.4981,0.8,1.0,0,-0.09088238
2751,2,681440, 3,0.6903,557207,0.000382425,0.9705,0.08942,624886, 5007,11685,5324, 6478,189,2068,25803,517521, 3718, 7609,3984,5222,144,1592,17417,161589,181219,142917,142053,29423,117938,193474,197720,151830,224952,181219,161589,129996, 86170,211336,172652,1,2,135847,172776,0.4402,0.4140,0.2,1.0,0,-0.09088238
2752,1,683343, 3,0.8071,556329,0.003176109,0.9786,0.12982,609144,16923,14984,1750,10827,213,2388,27114,505434,11133,10066,1427,8631,168,1794,17676,199180,153286,176950,130134,38475,102974,249977,162100,203241,192853,153286,199180,116554,107713,177477,226609,1,2,173565,148269,0.5393,0.5066,0.8,1.0,0,-0.09559745
2752,2,679016, 3,0.8071,553756,0.003176109,0.9786,0.08984,619120, 8192,11625,5543, 5841,194,2042,26459,512070, 5418, 7590,4176,4705,164,1571,18062,158352,182200,143775,142279,26718,120341,185069,198573,143831,224671,182200,158352,131310, 85247,211622,164450,1,2,131549,173613,0.4311,0.4044,0.2,1.0,0,-0.09559745
2753,1,682807, 3,0.8075,556015,0.002389238,0.9819,0.13648,610164,15632,14858,1737,10868,203,2356,26989,505918,10404, 9970,1432,8640,156,1763,17732,199214,153543,178045,130370,38317,103167,249781,163476,202866,194127,153543,199214,116769,108181,178802,226324,1,1,173645,148937,0.5383,0.5057,0.8,1.0,0,-0.09621215
2753,2,679552, 3,0.8075,554070,0.002389238,0.9819,0.08553,618100, 9483,11751,5556, 5800,204,2074,26584,511586, 6147, 7686,4171,4696,176,1602,18006,158318,181943,142680,142043,26876,120148,185265,197197,144206,223397,181943,158318,131096, 84778,210297,164736,1,1,131469,172946,0.4319,0.4052,0.2,1.0,0,-0.09621215
2754,1,680579, 3,0.7553,552326,0.000881559,0.9881,0.15271,602373,20563,15154,1787,10812,220,2377,27293,499456,13032,10113,1468,8599,174,1779,17705,194992,151847,172335,128209,38314,101736,244335,160546,198900,190510,151847,194992,114973,105325,175528,221618,1,0,169775,146570,0.5367,0.5047,0.8,1.0,0,-0.09041579
2754,2,681780, 3,0.7553,557759,0.000881559,0.9881,0.09131,625891, 4552,11455,5506, 5856,187,2053,26280,518048, 3519, 7543,4135,4737,158,1586,18033,162540,183639,148390,144204,26879,121579,190711,200127,148172,227014,183639,162540,132892, 87635,213571,169442,1,0,135338,175313,0.4357,0.4081,0.2,1.0,0,-0.09041579
2755,1,680574, 3,0.8783,555751,0.000888899,0.9748,0.09314,609200,14834,14692,1752,10727,188,2359,26822,506201, 9958, 9908,1442,8570,152,1785,17735,202072,152986,180801,130707,38469,102847,253794,162714,206269,193960,152986,202072,116777,109635,178337,230032,1,1,176281,148643,0.5425,0.5093,0.8,0.8,0,-0.00357697
2755,2,681785, 3,0.8783,554334,0.000888899,0.9748,0.09113,619064,10281,11917,5541, 5941,219,2071,26751,511303, 6593, 7748,4161,4766,180,1580,18003,155460,182500,139924,141706,26724,120468,181252,197959,140803,223564,182500,155460,131087, 83324,210762,161028,1,1,128833,173239,0.4265,0.4006,0.0,0.8,0,-0.00357697
2756,1,683957, 3,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
2756,2,678402, 3,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
2757,1,679571, 3,0.7734,551906,0.002361345,0.9743,0.11987,600837,20732,15336,1808,11039,211,2401,27207,498467,13199,10302,1499,8790,169,1803,17677,196904,150694,174646,128195,38325,101487,246192,159403,200451,189755,150694,196904,114841,106486,174579,223322,1,1,171304,145907,0.5400,0.5076,0.8,1.0,0,-0.09102217
2757,2,682788, 3,0.7734,558179,0.002361345,0.9743,0.08053,627427, 4383,11273,5485, 5629,196,2029,26366,519037, 3352, 7354,4104,4546,163,1562,18061,160628,184792,146079,144218,26868,121828,188854,201270,146621,227769,184792,160628,133023, 86474,214520,167738,1,1,133810,175975,0.4319,0.4049,0.2,1.0,0,-0.09102217
2758,1,679293, 3,0.8101,552479,0.002769461,0.9743,0.12442,602745,19357,14993,1738,10896,226,2420,26918,500277,12384,10035,1427,8668,178,1830,17680,198764,150571,177541,127561,38811,100630,248927,160336,202530,190589,150571,198764,114096,108176,175463,225729,1,2,173315,145937,0.5429,0.5105,0.8,0.8,0, 0.00391504
2758,2,683066, 3,0.8101,557606,0.002769461,0.9743,0.08329,625519, 5758,11616,5555, 5772,181,2010,26655,517227, 4167, 7621,4176,4668,154,1535,18058,158768,184915,143184,144852,26382,122685,186119,200337,144542,226935,184915,158768,133769, 84783,213636,165331,1,2,131799,175945,0.4283,0.4014,0.0,0.8,0, 0.00391504
2759,1,683957, 3,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
2759,2,678402, 3,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
2760,1,683957, 3,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
2760,2,678402, 3,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
2761,1,682797, 3,0.8075,554162,0.002374558,0.9838,0.13192,604312,20740,15253,1796,10889,213,2386,27208,500993,13178,10256,1458,8674,168,1795,17640,197899,151864,175432,128733,38395,102094,248345,160261,201998,190846,151864,197899,115414,106914,175554,225172,1,0,172414,146760,0.5402,0.5076,0.8,1.0,0,-0.09309476
2761,2,679562, 3,0.8075,555923,0.002374558,0.9838,0.08424,623952, 4375,11356,5497, 5779,194,2044,26365,516511, 3373, 7400,4145,4662,164,1570,18098,159633,183622,145293,143680,26798,121221,186701,200412,145074,226678,183622,159633,132451, 86046,213545,165888,1,0,132700,175123,0.4311,0.4043,0.2,1.0,0,-0.09309476
2762,1,680897, 3,0.7550,552743,0.000414722,0.9881,0.15898,602711,20571,15145,1793,10826,220,2376,27255,499874,13042,10107,1473,8613,174,1779,17681,195006,152071,172329,128501,38307,102004,244413,160916,198923,190904,152071,195006,115253,105318,175910,221668,1,0,169796,146879,0.5362,0.5042,0.8,1.0,0,-0.09070685
2762,2,681462, 3,0.7550,557342,0.000414722,0.9881,0.09195,625553, 4544,11464,5500, 5842,187,2054,26318,517630, 3509, 7549,4130,4723,158,1586,18057,162526,183415,148396,143912,26886,121311,190633,199757,148149,226620,183415,162526,132612, 87641,213189,169391,1,0,135318,175003,0.4361,0.4085,0.2,1.0,0,-0.09070685
2763,1,683957, 3,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
2763,2,678402, 3,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
2764,1,680579, 3,0.7553,552326,0.000881559,0.9881,0.15271,602373,20563,15154,1787,10812,220,2377,27293,499456,13032,10113,1468,8599,174,1779,17705,194992,151847,172335,128209,38314,101736,244335,160546,198900,190510,151847,194992,114973,105325,175528,221618,1,0,169775,146570,0.5367,0.5047,0.8,1.0,0,-0.09041579
2764,2,681780, 3,0.7553,557759,0.000881559,0.9881,0.09131,625891, 4552,11455,5506, 5856,187,2053,26280,518048, 3519, 7543,4135,4737,158,1586,18033,162540,183639,148390,144204,26879,121579,190711,200127,148172,227014,183639,162540,132892, 87635,213571,169442,1,0,135338,175313,0.4357,0.4081,0.2,1.0,0,-0.09041579
2765,1,682327, 3,0.7753,553969,0.001684578,0.9715,0.10292,603315,20746,15389,1827,11127,221,2414,27288,500386,13201,10290,1511,8860,179,1814,17728,196977,151007,174834,128457,38415,101714,246211,159644,200340,190057,151007,196977,115086,106625,174851,223276,1,1,171355,146176,0.5396,0.5073,0.8,1.0,0,-0.09124957
2765,2,680032, 3,0.7753,556116,0.001684578,0.9715,0.07732,624949, 4369,11220,5466, 5541,186,2016,26285,517118, 3350, 7366,4092,4476,153,1551,18010,160555,184479,145891,143956,26778,121601,188835,201029,146732,227467,184479,160555,132779, 86335,214248,167784,1,1,133758,175706,0.4322,0.4051,0.2,1.0,0,-0.09124957
2766,1,678056, 3,0.8110,553003,0.004585429,0.9748,0.12076,606982,14810,14530,1742,10801,204,2340,26647,503735, 9906, 9770,1423,8593,157,1764,17655,197577,153107,177136,129355,38046,102267,247095,163562,200111,193555,153107,197577,115811,107591,178559,223603,1,1,171993,148369,0.5369,0.5045,0.8,1.0,0,-0.09409083
2766,2,684303, 3,0.8110,557082,0.004585429,0.9748,0.06983,621282,10305,12079,5551, 5867,203,2090,26926,513769, 6645, 7886,4180,4743,175,1601,18083,159955,182379,143589,143058,27147,121048,187951,197111,146961,223969,182379,159955,132053, 85368,210540,167456,1,1,133121,173513,0.4341,0.4071,0.2,1.0,0,-0.09409083
2767,1,683957, 3,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
2767,2,678402, 3,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
2768,1,681876, 3,0.7650,553557,0.001022491,0.9715,0.10900,603439,20634,15259,1794,10954,216,2393,27187,500464,13110,10235,1480,8719,174,1771,17604,196964,152198,174740,129594,38326,102682,246639,161326,200585,191873,152198,196964,116138,106533,176600,223612,1,1,171451,147535,0.5375,0.5051,0.8,1.0,0,-0.09265863
2768,2,680483, 3,0.7650,556528,0.001022491,0.9715,0.07688,624825, 4481,11350,5499, 5714,191,2037,26386,517040, 3441, 7421,4123,4617,158,1594,18134,160568,183288,145985,142819,26867,120633,188407,199347,146487,225651,183288,160568,131726, 86426,212499,167447,1,1,133663,174348,0.4340,0.4068,0.2,1.0,0,-0.09265863
2769,1,677789, 3,0.7050,549567,0.004977396,0.9886,0.22969,601159,20304,14570,1784,10472,234,2335,26931,497801,12822, 9659,1481,8285,178,1781,17560,189093,154143,167150,129442,37896,103085,236293,163724,191582,192999,154143,189093,116264,102523,178362,213938,1,1,164403,148679,0.5251,0.4944,0.6,1.0,0,-0.08575178
2769,2,684570, 3,0.7050,560518,0.004977396,0.9886,0.08045,627105, 4811,12039,5509, 6196,173,2095,26642,519703, 3729, 7997,4122,5051,154,1584,18178,168439,181343,153575,142971,27297,120230,198753,196949,155490,224525,181343,168439,131601, 90436,210737,177122,1,1,140711,173204,0.4482,0.4192,0.4,1.0,0,-0.08575178
2770,1,678635, 3,0.7567,550950,0.003735432,0.9876,0.15599,600630,20556,15104,1783,10823,220,2372,27147,498206,13030,10089,1464,8610,174,1775,17602,194590,151320,171955,127933,38231,101516,243906,160099,198527,189995,151320,194590,114725,105093,175047,221217,1,0,169442,146173,0.5369,0.5048,0.8,1.0,0,-0.08969593
2770,2,683724, 3,0.7567,559135,0.003735432,0.9876,0.09181,627634, 4559,11505,5510, 5845,187,2058,26426,519298, 3521, 7567,4139,4726,158,1590,18136,162942,184166,148770,144480,26962,121799,191140,200574,148545,227529,184166,162942,133140, 87866,214052,169843,1,0,135672,175710,0.4357,0.4082,0.2,1.0,0,-0.08969593
2771,1,684575, 3,0.8768,557970,0.004984736,0.9677,0.09351,611503,14991,15309,1827,11010,194,2323,27418,507480,10055,10235,1483,8800,158,1733,18026,199792,152708,178167,129860,38526,102526,250728,162887,203725,193580,152708,199792,116193,108347,178234,227227,1,1,174188,148312,0.5401,0.5075,0.8,1.0,0,-0.09630957
2771,2,677784, 3,0.8768,552115,0.004984736,0.9677,0.07827,616761,10124,11300,5466, 5658,213,2107,26155,510024, 6496, 7421,4120,4536,174,1632,17712,157740,182778,142558,142553,26667,120789,184318,197786,143347,223944,182778,157740,131671, 84613,210865,163833,1,1,130926,173570,0.4300,0.4033,0.2,1.0,0,-0.09630957
2772,1,680449, 3,0.8092,552580,0.001072405,0.9819,0.13285,603937,19164,15103,1757,10714,202,2338,27234,500632,12260,10117,1437,8543,156,1743,17692,197593,151122,175597,128190,38260,101505,248592,160335,202219,190724,151122,197593,114848,106929,175530,225406,1,1,172452,146375,0.5409,0.5082,0.8,1.0,0,-0.09289864
2772,2,681910, 3,0.8092,557505,0.001072405,0.9819,0.09110,624327, 5951,11506,5536, 5954,205,2092,26339,516872, 4291, 7539,4166,4793,176,1622,18046,159939,184364,145128,144223,26933,121810,186454,200338,144853,226800,184364,159939,133017, 86031,213569,165654,1,1,132661,175507,0.4305,0.4038,0.2,1.0,0,-0.09289864
2773,1,682428, 3,0.7539,553755,0.001832850,0.9872,0.17944,604079,20579,15174,1798,10833,220,2381,27364,500778,13044,10119,1477,8622,174,1783,17758,195166,152271,172482,128510,38370,102041,244482,161165,198988,191156,152271,195166,115276,105426,176161,221735,1,0,169898,147029,0.5361,0.5042,0.8,1.0,0,-0.09097359
2773,2,679931, 3,0.7539,556330,0.001832850,0.9872,0.08615,624185, 4536,11435,5495, 5835,187,2049,26209,516726, 3507, 7537,4126,4714,158,1582,17980,162366,183215,148243,143903,26823,121274,190564,199508,148084,226368,183215,162366,132589, 87533,212938,169324,1,0,135216,174854,0.4361,0.4085,0.2,1.0,0,-0.09097359
2774,1,678770, 3,0.7566,550985,0.003537247,0.9872,0.15521,600708,20556,15124,1790,10818,218,2375,27181,498217,13037,10088,1471,8607,172,1778,17615,194529,151366,171891,127919,38228,101520,243832,160131,198467,190021,151366,194529,114720,105060,175076,221150,1,0,169389,146191,0.5368,0.5047,0.8,1.0,0,-0.08967145
2774,2,683589, 3,0.7566,559100,0.003537247,0.9872,0.09165,627556, 4559,11485,5503, 5850,189,2055,26392,519287, 3514, 7568,4132,4729,160,1587,18123,163003,184120,148834,144494,26965,121795,191214,200542,148605,227503,184120,163003,133145, 87900,214023,169910,1,0,135724,175691,0.4358,0.4083,0.2,1.0,0,-0.08967145
2775,1,684143, 3,0.8065,555323,0.004350542,0.9815,0.13390,607357,19317,15126,1778,10695,198,2368,27304,503234,12303,10128,1453,8518,153,1769,17765,198692,152758,176505,129607,38387,102660,249501,162158,202860,192723,152758,198692,116134,107446,177441,226181,1,1,173189,147981,0.5392,0.5066,0.8,1.0,0,-0.09506551
2775,2,678216, 3,0.8065,554762,0.004350542,0.9815,0.09006,620907, 5798,11483,5515, 5973,209,2062,26269,514270, 4248, 7528,4150,4818,179,1596,17973,158840,182728,144220,142806,26806,120655,185545,198515,144212,224801,182728,158840,131731, 85513,211658,164879,1,1,131925,173901,0.4314,0.4046,0.2,1.0,0,-0.09506551
2776,1,681168, 3,0.7548,553421,0.000016882,0.9824,0.15002,603546,19891,15132,1776,10989,229,2390,27215,500745,12669,10081,1479,8711,178,1790,17768,196056,151267,174263,127880,38533,101393,245262,160752,199538,190720,151267,196056,114637,106398,175736,222400,1,1,170730,146402,0.5384,0.5064,0.8,1.0,0,-0.09106198
2776,2,681191, 3,0.7548,556664,0.000016882,0.9824,0.08567,624718, 5224,11477,5517, 5679,178,2040,26358,516759, 3882, 7575,4124,4625,154,1575,17970,161476,184219,146462,144533,26660,121922,189784,199921,147534,226804,184219,161476,133228, 86561,213363,168659,1,1,134383,175480,0.4337,0.4062,0.2,1.0,0,-0.09106198
2777,1,683957, 3,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
2777,2,678402, 3,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
2778,1,677889, 3,0.7051,549589,0.004830592,0.9886,0.21667,601242,20311,14566,1781,10494,234,2333,26928,497830,12823, 9651,1482,8300,178,1779,17546,189221,154095,167226,129464,37926,103076,236512,163641,191697,193009,154095,189221,116270,102576,178325,214105,1,0,164516,148657,0.5253,0.4946,0.6,1.0,0,-0.08577391
2778,2,684470, 3,0.7051,560496,0.004830592,0.9886,0.08213,627022, 4804,12043,5512, 6174,173,2097,26645,519674, 3728, 8005,4121,5036,154,1586,18192,168311,181391,153499,142949,27267,120239,198534,197032,155375,224515,181391,168311,131594, 90383,210774,176955,1,0,140597,173225,0.4480,0.4190,0.4,1.0,0,-0.08577391
2779,1,683274, 3,0.7368,555569,0.003074814,0.9606,0.09505,609447,17098,15069,1916, 9660,194,2357,27533,505253,10981,10048,1561,7749,159,1773,18045,196034,153930,175378,128709,36995,103662,242265,163449,196738,193346,153930,196034,116186,106187,178398,219502,1,2,169482,148619,0.5328,0.5003,0.8,1.0,0,-0.09170393
2779,2,679085, 3,0.7368,554516,0.003074814,0.9606,0.07614,618817, 8017,11540,5377, 7008,213,2073,26040,512251, 5570, 7608,4042,5587,173,1592,17693,161498,181556,145347,143704,28198,119653,192781,197224,150334,224178,181556,161498,131679, 86773,210701,171558,1,2,135632,173263,0.4391,0.4120,0.2,1.0,0,-0.09170393
